# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/fl/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:16:17 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02323500 SUWANNEE RIVER NEAR WILCOX, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02323500
#    DD parameter statistic   Description
#    05   00055     00001     Stream velocity, feet per second (Maximum)
#    05   00055     00002     Stream velocity, feet per second (Minimum)
#    05   00055     00003     Stream velocity, feet per second (Mean)
#    06   00065     00003     Gage height, feet (Mean)
#    07   00060     00003     Discharge, cubic feet per second (Mean)
#    13   72020     00003     Elevation above NGVD 1929, feet (Mean)
#    15   00065     00003     Gage height, feet (Mean), [(2)]
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	05_00055_00001	05_00055_00001_cd	05_00055_00002	05_00055_00002_cd	05_00055_00003	05_00055_00003_cd	06_00065_00003	06_00065_00003_cd	07_00060_00003	07_00060_00003_cd	13_72020_00003	13_72020_00003_cd	15_00065_00003	15_00065_00003_cd
USGS	02323500	2009-01-24	0.99	A	0.53	A	0.77	A	3.09	A	4350	A				
USGS	02323500	2009-01-25	1.04	A	0.63	A	0.81	A	3.17	A	4600	A				
USGS	02323500	2009-01-26	1.01	A	0.66	A	0.83	A	3.09	A	4700	A				
USGS	02323500	2009-01-27	1.04	A	0.59	A	0.82	A	3.09	A	4640	A				
USGS	02323500	2009-01-28	1.10	A	0.49	A	0.81	A	3.35	A	4650	A				
USGS	02323500	2009-01-29	1.21	A	0.58	A	0.89	A	3.52	A	5200	A				
USGS	02323500	2009-01-30	1.29	A	0.59	A	0.94	A	2.98	A	5290	A				
USGS	02323500	2009-01-31	1.08	A	0.49	A	0.77	A	2.61	A	4220	A				
USGS	02323500	2009-02-01	1.01	A	0.49	A	0.76	A	2.83	A	4210	A				
USGS	02323500	2009-02-02	1.04	A	0.55	A	0.78	A	3.06	A	4410	A				
USGS	02323500	2009-02-03	1.39	A	0.58	A	0.95	A	2.96	A	5340	A				
USGS	02323500	2009-02-04	1.34	A	0.68	A	0.96	A	2.62	A	5260	A				
USGS	02323500	2009-02-05	1.33	A	0.54	A	0.85	A	2.38	A	4570	A				
USGS	02323500	2009-02-06	0.93	A	0.51	A	0.72	A	2.62	A	3940	A				
USGS	02323500	2009-02-07	1.10	A	0.47	A	0.77	A	2.96	A	4290	A				
USGS	02323500	2009-02-08	1.03	A	0.53	A	0.80	A	3.10	A	4540	A				
USGS	02323500	2009-02-09	1.02	A	0.56	A	0.80	A	3.16	A	4530	A				
USGS	02323500	2009-02-10	1.02	A	0.52	A	0.79	A	3.27	A	4550	A				
USGS	02323500	2009-02-11	1.02	A	0.51	A	0.79	A	3.49	A	4580	A				
USGS	02323500	2009-02-12	1.20	A	0.61	A	0.87	A	3.33	A	4980	A				
USGS	02323500	2009-02-13	1.14	A	0.54	A	0.81	A	3.01	A	4570	A				
USGS	02323500	2009-02-14	0.99	A	0.53	A	0.74	A	3.03	A	4170	A				
USGS	02323500	2009-02-15	1.04	A	0.58	A	0.81	A	2.98	A	4530	A				
USGS	02323500	2009-02-16	1.20	A	0.58	A	0.85	A	2.64	A	4680	A				
USGS	02323500	2009-02-17	0.99	A	0.51	A	0.72	A	2.44	A	3930	A				
USGS	02323500	2009-02-18	0.88	A	0.45	A	0.69	A	2.92	A	3860	A				
USGS	02323500	2009-02-19	1.36	A	0.65	A	0.88	A	3.26	A	5020	A				
USGS	02323500	2009-02-20	1.33	A	0.54	A	0.90	A	2.72	A	4960	A				
USGS	02323500	2009-02-21	0.98	A	0.51	A	0.74	A	2.52	A	4030	A				
USGS	02323500	2009-02-22	1.17	A	0.60	A	0.85	A	2.96	A	4750	A				
USGS	02323500	2009-02-23	1.24	A	0.57	A	0.88	A	2.65	A	4810	A				
USGS	02323500	2009-02-24	1.12	A	0.52	A	0.78	A	2.62	A	4280	A				
USGS	02323500	2009-02-25	1.09	A	0.59	A	0.83	A	3.00	A	4640	A				
USGS	02323500	2009-02-26	1.04	A	0.63	A	0.86	A	3.31	A	4920	A				
USGS	02323500	2009-02-27	1.05	A	0.59	A	0.85	A	3.40	A	4920	A				
USGS	02323500	2009-02-28	1.12	A	0.51	A	0.83	A	3.54	A	4850	A				
USGS	02323500	2009-03-01	1.35	A	0.49	A	1.00	A	3.72	A	5920	A				
USGS	02323500	2009-03-02	1.35	A	0.52	A	0.96	A	2.80	A	5350	A				
USGS	02323500	2009-03-03	1.18	A	0.65	A	0.88	A	2.58	A	4820	A				
USGS	02323500	2009-03-04	1.13	A	0.56	A	0.80	A	2.61	A	4370	A				
USGS	02323500	2009-03-05	1.00	A	0.61	A	0.81	A	2.87	A	4530	A				
USGS	02323500	2009-03-06	1.00	A	0.56	A	0.86	A	3.16	A	4870	A				
USGS	02323500	2009-03-07	1.17	A	0.71	A	0.91	A	3.31	A	5200	A				
USGS	02323500	2009-03-08	1.14	A	0.71	A	0.91	A	3.56	A	5270	A				
USGS	02323500	2009-03-09	1.21	A	0.67	A	0.93	A	3.64	A	5440	A				
USGS	02323500	2009-03-10	1.14	A	0.71	A	0.95	A	3.63	A	5540	A				
USGS	02323500	2009-03-11	1.21	A	0.74	A	0.96	A	3.64	A	5630	A				
USGS	02323500	2009-03-12	1.15	A	0.68	A	0.94	A	3.53	A	5440	A				
USGS	02323500	2009-03-13	1.10	A	0.69	A	0.91	A	3.51	A	5280	A				
USGS	02323500	2009-03-14	1.11	A	0.64	A	0.90	A	3.53	A	5240	A				
USGS	02323500	2009-03-15	1.04	A	0.61	A	0.87	A	3.50	A	5070	A				
USGS	02323500	2009-03-16	1.13	A	0.56	A	0.88	A	3.39	A	5060	A				
USGS	02323500	2009-03-17	1.18	A	0.72	A	0.92	A	3.12	A	5210	A				
USGS	02323500	2009-03-18	1.08	A	0.67	A	0.87	A	2.92	A	4860	A				
USGS	02323500	2009-03-19	1.08	A	0.65	A	0.86	A	2.83	A	4750	A				
USGS	02323500	2009-03-20	1.17	A	0.71	A	0.88	A	2.78	A	4870	A				
USGS	02323500	2009-03-21	1.11	A	0.53	A	0.85	A	2.60	A	4630	A				
USGS	02323500	2009-03-22	1.13	A	0.56	A	0.80	A	2.47	A	4330	A				
USGS	02323500	2009-03-23	0.95	A	0.53	A	0.77	A	2.82	A	4280	A				
USGS	02323500	2009-03-24	1.03	A	0.56	A	0.80	A	3.33	A	4590	A				
USGS	02323500	2009-03-25	1.06	A	0.51	A	0.81	A	3.48	A	4690	A				
USGS	02323500	2009-03-26	1.11	A	0.58	A	0.82	A	3.73	A	4860	A				
USGS	02323500	2009-03-27	1.14	A	0.64	A	0.83	A	3.82	A	4900	A				
USGS	02323500	2009-03-28	1.11	A	0.36	A	0.78	A	4.04	A	4700	A				
USGS	02323500	2009-03-29	1.22	A	0.77	A	0.94	A	4.04	A	5620	A				
USGS	02323500	2009-03-30	1.21	A	0.59	A	0.86	A	3.11	A	4860	A				
USGS	02323500	2009-03-31	1.10	A	0.42	A	0.75	A	3.16	A	4280	A				
USGS	02323500	2009-04-01	1.29	A	0.65	A	0.86	A	3.30	A	4940	A				
USGS	02323500	2009-04-02	1.05	A	0.49	A	0.80	A	3.65	A	4690	A				
USGS	02323500	2009-04-03	1.25	A	0.70	A	0.99	A	4.29	A	6020	A				
USGS	02323500	2009-04-04	1.40	A	0.88	A	1.14	A	4.35	A	6970	A				
USGS	02323500	2009-04-05	1.60	A	1.09	A	1.33	A	5.28	A	8630	A				
USGS	02323500	2009-04-06	1.94	A	1.24	A	1.53	A	6.34	A	10500	A				
USGS	02323500	2009-04-07	2.16	A	1.60	A	1.86	A	7.03	A	13300	A				
USGS	02323500	2009-04-08	2.15	A	1.60	A	1.91	A	7.69	A	14300	A				
USGS	02323500	2009-04-09	2.13	A	1.80	A	1.95	A	8.42	A	15300	A				
USGS	02323500	2009-04-10	2.34	A	1.82	A	2.05	A	9.12	A	16900	A				
USGS	02323500	2009-04-11	2.47	A	2.01	A	2.20	A	9.81	A	18800	A				
USGS	02323500	2009-04-12	2.48	A	1.86	A	2.15	A	10.58	A	19200	A				
USGS	02323500	2009-04-13	2.36	A	1.79	A	2.03	A	11.41	A	19000	A				
USGS	02323500	2009-04-14	2.50	A	1.95	A	2.18	A	12.33	A	21400	A				
USGS	02323500	2009-04-15	2.99	A	1.92	A	2.54	A	13.17	A	26000	A				
USGS	02323500	2009-04-16	3.17	A	2.27	A	2.66	A	13.86	A	28600	A				
USGS	02323500	2009-04-17	3.42	A	2.79	A	3.09	A	14.36	A	34900	A				
USGS	02323500	2009-04-18	3.45	A	2.92	A	3.20	A	14.64	A	37300	A				
USGS	02323500	2009-04-19	3.65	A	2.89	A	3.26	A	14.75	A	38300	A				
USGS	02323500	2009-04-20	3.64	A	2.26	A	3.14	A	14.70	A	36900	A				
USGS	02323500	2009-04-21	3.95	A	2.65	A	3.43	A	14.52	A	39500	A				
USGS	02323500	2009-04-22	3.73	A	3.06	A	3.36	A	14.25	A	37500	A				
USGS	02323500	2009-04-23	3.68	A	3.00	A	3.30	A	13.92	A	35500	A				
USGS	02323500	2009-04-24	3.47	A	2.83	A	3.18	A	13.58	A	33200	A				
USGS	02323500	2009-04-25	3.32	A	2.81	A	3.05	A	13.23	A	31300	A				
USGS	02323500	2009-04-26	3.25	A	2.63	A	2.93	A	12.90	A	29600	A				
USGS	02323500	2009-04-27	3.09	A	2.57	A	2.88	A	12.56	A	28600	A				
USGS	02323500	2009-04-28	3.11	A	2.61	A	2.81	A	12.21	A	27400	A				
USGS	02323500	2009-04-29	2.95	A	2.57	A	2.74	A	11.82	A	26200	A				
USGS	02323500	2009-04-30	3.06	A	2.47	A	2.69	A	11.42	A	25200	A				
USGS	02323500	2009-05-01	2.91	A	2.34	A	2.60	A	11.02	A	23800	A				
USGS	02323500	2009-05-02	2.79	A	2.20	A	2.52	A	10.61	A	22600	A				
USGS	02323500	2009-05-03	2.57	A	2.01	A	2.30	A	10.20	A	20100	A				
USGS	02323500	2009-05-04	2.35	A	1.95	A	2.16	A	9.80	A	18400	A				
USGS	02323500	2009-05-05	2.22	A	1.85	A	2.03	A	9.39	A	17000	A				
USGS	02323500	2009-05-06	2.08	A	1.67	A	1.91	A	8.99	A	15600	A				
USGS	02323500	2009-05-07	2.02	A	1.72	A	1.86	A	8.60	A	14800	A				
USGS	02323500	2009-05-08	1.95	A	1.58	A	1.77	A	8.22	A	13700	A				
USGS	02323500	2009-05-09	1.82	A	1.52	A	1.67	A	7.88	A	12700	A				
USGS	02323500	2009-05-10	1.75	A	1.36	A	1.57	A	7.53	A	11700	A				
USGS	02323500	2009-05-11	1.62	A	1.33	A	1.46	A	7.18	A	10600	A				
USGS	02323500	2009-05-12	1.54	A	1.22	A	1.39	A	6.82	A	9800	A				
USGS	02323500	2009-05-13	1.48	A	1.20	A	1.32	A	6.51	A	9140	A				
USGS	02323500	2009-05-14	1.44	A	1.15	A	1.28	A	6.37	A	8800	A				
USGS	02323500	2009-05-15	1.58	A	1.10	A	1.33	A	6.18	A	9040	A				
USGS	02323500	2009-05-16	1.59	A	1.22	A	1.38	A	6.07	A	9320	A				
USGS	02323500	2009-05-17	1.57	A	1.14	A	1.32	A	5.93	A	8890	A				
USGS	02323500	2009-05-18	1.52	A	1.08	A	1.33	A	5.74	A	8850	A				
USGS	02323500	2009-05-19	1.55	A	1.14	A	1.35	A	5.28	A	8740	A				
USGS	02323500	2009-05-20	1.45	A	1.03	A	1.26	A	5.06	A	8050	A				
USGS	02323500	2009-05-21	1.38	A	0.95	A	1.17	A	5.28	A	7590	A				
USGS	02323500	2009-05-22	1.35	A	0.97	A	1.16	A	5.34	A	7500	A				
USGS	02323500	2009-05-23	1.37	A	0.97	A	1.17	A	5.43	A	7650	A				
USGS	02323500	2009-05-24	1.44	A	1.03	A	1.22	A	5.54	A	8040	A				
USGS	02323500	2009-05-25	1.52	A	1.15	A	1.28	A	5.60	A	8410	A				
USGS	02323500	2009-05-26	1.55	A	1.12	A	1.29	A	5.74	A	8600	A				
USGS	02323500	2009-05-27	1.55	A	1.21	A	1.37	A	5.91	A	9180	A				
USGS	02323500	2009-05-28	1.61	A	1.20	A	1.41	A	5.96	A	9450	A				
USGS	02323500	2009-05-29	1.67	A	1.31	A	1.47	A	6.07	A	9920	A				
USGS	02323500	2009-05-30	1.84	A	1.38	A	1.53	A	6.12	A	10400	A				
USGS	02323500	2009-05-31	1.68	A	1.29	A	1.49	A	6.13	A	10100	A				
USGS	02323500	2009-06-01	1.81	A	1.41	A	1.60	A	6.20	A	10900	A				
USGS	02323500	2009-06-02	1.78	A	1.41	A	1.60	A	6.30	A	11000	A				
USGS	02323500	2009-06-03	1.84	A	1.43	A	1.62	A	6.45	A	11200	A				
USGS	02323500	2009-06-04	1.85	A	1.43	A	1.64	A	6.60	A	11400	A				
USGS	02323500	2009-06-05	1.86	A	1.45	A	1.64	A	6.82	A	11600	A				
USGS	02323500	2009-06-06	1.92	A	1.51	A	1.71	A	6.86	A	12100	A				
USGS	02323500	2009-06-07	1.95	A	1.46	A	1.71	A	6.75	A	12000	A				
USGS	02323500	2009-06-08	1.88	A	1.52	A	1.70	A	6.73	A	11900	A				
USGS	02323500	2009-06-09	1.92	A	1.50	A	1.72	A	6.75	A	12100	A				
USGS	02323500	2009-06-10	1.89	A	1.46	A	1.72	A	6.72	A	12100	A				
USGS	02323500	2009-06-11	1.95	A	1.51	A	1.73	A	6.71	A	12100	A				
USGS	02323500	2009-06-12	1.88	A	1.55	A	1.71	A	6.70	A	12000	A				
USGS	02323500	2009-06-13	1.89	A	1.52	A	1.70	A	6.69	A	11900	A				
USGS	02323500	2009-06-14	1.85	A	1.46	A	1.68	A	6.67	A	11700	A				
USGS	02323500	2009-06-15	1.85	A	1.47	A	1.69	A	6.61	A	11800	A				
USGS	02323500	2009-06-16	1.91	A	1.45	A	1.67	A	6.54	A	11600	A				
USGS	02323500	2009-06-17	1.82	A	1.01	A	1.57	A	6.46	A	10900	A				
USGS	02323500	2009-06-18	1.77	A	1.37	A	1.57	A	6.41	A	10800	A				
USGS	02323500	2009-06-19	1.79	A	1.41	A	1.60	A	6.39	A	11000	A				
USGS	02323500	2009-06-20	1.74	A	1.40	A	1.57	A	6.32	A	10800	A				
USGS	02323500	2009-06-21	1.60	A	0.88	A	1.26	A	6.23	A	8620	A				
USGS	02323500	2009-06-22	1.78	A	1.27	A	1.50	A	6.10	A	10100	A				
USGS	02323500	2009-06-23	1.68	A	1.15	A	1.44	A	5.98	A	9720	A				
USGS	02323500	2009-06-24	1.58	A	1.06	A	1.35	A	5.91	A	9090	A				
USGS	02323500	2009-06-25	1.54	A	0.97	A	1.30	A	5.81	A	8680	A				
USGS	02323500	2009-06-26	1.55	A	1.00	A	1.28	A	5.71	A	8500	A				
USGS	02323500	2009-06-27	1.41	A	0.88	A	1.21	A	5.67	A	7980	A				
USGS	02323500	2009-06-28	1.41	A	1.01	A	1.23	A	5.50	A	8070	A				
USGS	02323500	2009-06-29	1.33	A	0.99	A	1.15	A	5.35	A	7470	A				
USGS	02323500	2009-06-30	1.32	A	0.92	A	1.14	A	5.42	A	7440	A				
USGS	02323500	2009-07-01	1.25	A	0.78	A	1.08	A	5.20	A	6950	A				
USGS	02323500	2009-07-02	1.23	A	0.84	A	1.03	A	5.00	A	6530	A				
USGS	02323500	2009-07-03	1.15	A	0.72	A	0.92	A	4.82	A	5820	A				
USGS	02323500	2009-07-04	1.14	A	0.65	A	0.88	A	4.66	A	5490	A				
USGS	02323500	2009-07-05	1.12	A	0.60	A	0.81	A	4.62	A	5060	A				
USGS	02323500	2009-07-06	1.12	A	0.66	A	0.89	A	4.75	A	5550	A				
USGS	02323500	2009-07-07	1.18	A	0.63	A	0.84	A	4.84	A	5320	A				
USGS	02323500	2009-07-08	1.24	A	0.59	A	0.86	A	4.84	A	5420	A				
USGS	02323500	2009-07-09	1.12	A	0.78	A	0.94	A	4.79	A	5900	A				
USGS	02323500	2009-07-10	1.15	A	0.74	A	0.96	A	4.73	A	6020	A				
USGS	02323500	2009-07-11	1.16	A	0.70	A	0.95	A	4.52	A	5850	A				
USGS	02323500	2009-07-12	1.12	A	0.75	A	0.92	A	4.42	A	5650	A				
USGS	02323500	2009-07-13	1.12	A	0.74	A	0.90	A	4.36	A	5490	A				
USGS	02323500	2009-07-14	1.08	A	0.71	A	0.88	A	4.40	A	5400	A				
USGS	02323500	2009-07-15	1.08	A	0.70	A	0.87	A	4.33	A	5320	A				
USGS	02323500	2009-07-16	1.06	A	0.69	A	0.89	A	4.33	A	5420	A				
USGS	02323500	2009-07-17	1.05	A	0.71	A	0.90	A	4.48	A	5580	A				
USGS	02323500	2009-07-18	1.14	A	0.75	A	0.95	A	4.52	A	5870	A				
USGS	02323500	2009-07-19	1.08	A	0.76	A	0.94	A	4.37	A	5780	A				
USGS	02323500	2009-07-20	1.09	A	0.72	A	0.90	A	4.35	A	5510	A				
USGS	02323500	2009-07-21	1.06	A	0.71	A	0.90	A	4.41	A	5550	A				
USGS	02323500	2009-07-22	1.09	A	0.71	A	0.91	A	4.44	A	5610	A				
USGS	02323500	2009-07-23	1.16	A	0.76	A	0.93	A	4.42	A	5740	A				
USGS	02323500	2009-07-24	1.11	A	0.72	A	0.90	A	4.44	A	5530	A				
USGS	02323500	2009-07-25	1.18	A	0.71	A	0.91	A	4.38	A	5570	A				
USGS	02323500	2009-07-26	1.17	A	0.72	A	0.91	A	4.34	A	5550	A				
USGS	02323500	2009-07-27	1.06	A	0.66	A	0.89	A	4.22	A	5400	A				
USGS	02323500	2009-07-28	1.03	A	0.71	A	0.86	A	4.07	A	5200	A				
USGS	02323500	2009-07-29	1.04	A	0.69	A	0.85	A	4.08	A	5110	A				
USGS	02323500	2009-07-30	1.13	A	0.70	A	0.86	A	4.06	A	5160	A				
USGS	02323500	2009-07-31	1.06	A	0.64	A	0.84	A	4.07	A	5040	A				
USGS	02323500	2009-08-01	1.02	A	0.70	A	0.86	A	3.94	A	5130	A				
USGS	02323500	2009-08-02	1.01	A	0.60	A	0.83	A	3.95	A	4930	A				
USGS	02323500	2009-08-03	1.05	A	0.59	A	0.83	A	4.06	A	4970	A				
USGS	02323500	2009-08-04	1.02	A	0.59	A	0.83	A	4.08	A	5030	A				
USGS	02323500	2009-08-05	1.03	A	0.63	A	0.83	A	4.12	A	5020	A				
USGS	02323500	2009-08-06	1.00	A	0.64	A	0.83	A	4.13	A	5030	A				
USGS	02323500	2009-08-07	1.04	A	0.68	A	0.84	A	4.16	A	5100	A				
USGS	02323500	2009-08-08	1.03	A	0.63	A	0.83	A	4.17	A	5060	A				
USGS	02323500	2009-08-09	1.10	A	0.61	A	0.86	A	4.10	A	5180	A				
USGS	02323500	2009-08-10	1.10	A	0.59	A	0.84	A	4.01	A	5010	A				
USGS	02323500	2009-08-11	1.12	A	0.61	A	0.83	A	4.03	A	4990	A				
USGS	02323500	2009-08-12	1.02	A	0.60	A	0.83	A	4.03	A	4960	A				
USGS	02323500	2009-08-13	1.12	A	0.65	A	0.83	A	3.98	A	4960	A				
USGS	02323500	2009-08-14	1.02	A	0.60	A	0.81	A	3.94	A	4850	A				
USGS	02323500	2009-08-15	0.99	A	0.64	A	0.78	A	3.93	A	4680	A				
USGS	02323500	2009-08-16	1.01	A	0.61	A	0.78	A	4.13	A	4720	A				
USGS	02323500	2009-08-17	0.99	A	0.63	A	0.82	A	4.07	A	4950	A				
USGS	02323500	2009-08-18	0.94	A	0.57	A	0.77	A	3.95	A	4600	A				
USGS	02323500	2009-08-19	1.06	A	0.55	A	0.76	A	4.07	A	4550	A				
USGS	02323500	2009-08-20	0.99	A	0.58	A	0.76	A	4.25	A	4650	A				
USGS	02323500	2009-08-21	1.02	A	0.64	A	0.80	A	4.30	A	4870	A				
USGS	02323500	2009-08-22	1.11	A	0.64	A	0.82	A	4.21	A	4970	A				
USGS	02323500	2009-08-23									4960	A:e				
USGS	02323500	2009-08-24									4980	A:e				
USGS	02323500	2009-08-25									4970	A:e				
USGS	02323500	2009-08-26	1.08	A	0.65	A	0.84	A	3.88	A	4980	A				
USGS	02323500	2009-08-27	1.04	A	0.64	A	0.83	A	3.86	A	4910	A				
USGS	02323500	2009-08-28	1.08	A	0.66	A	0.84	A	3.97	A	5010	A				
USGS	02323500	2009-08-29	1.04	A	0.70	A	0.87	A	3.97	A	5210	A				
USGS	02323500	2009-08-30	1.01	A	0.69	A	0.86	A	3.88	A	5090	A				
USGS	02323500	2009-08-31	1.06	A	0.68	A	0.86	A	3.93	A	5140	A				
USGS	02323500	2009-09-01	1.06	A	0.72	A	0.88	A	3.95	A	5270	A				
USGS	02323500	2009-09-02	1.16	A	0.72	A	0.88	A	4.00	A	5300	A				
USGS	02323500	2009-09-03	1.14	A	0.71	A	0.91	A	3.97	A	5420	A				
USGS	02323500	2009-09-04	1.12	A	0.64	A	0.88	A	4.07	A	5290	A				
USGS	02323500	2009-09-05	1.15	A	0.69	A	0.91	A	4.14	A	5510	A				
USGS	02323500	2009-09-06	1.22	A	0.76	A	0.94	A	4.16	A	5690	A				
USGS	02323500	2009-09-07	1.27	A	0.68	A	0.95	A	4.09	A	5710	A				
USGS	02323500	2009-09-08	1.10	A	0.69	A	0.89	A	4.02	A	5320	A				
USGS	02323500	2009-09-09	1.11	A	0.68	A	0.87	A	4.01	A	5220	A				
USGS	02323500	2009-09-10	1.13	A	0.63	A	0.88	A	3.90	A	5250	A				
USGS	02323500	2009-09-11	1.14	A	0.70	A	0.86	A	3.81	A	5080	A				
USGS	02323500	2009-09-12	1.05	A	0.56	A	0.84	A	4.00	A	5010	A				
USGS	02323500	2009-09-13	1.10	A	0.65	A	0.86	A	4.23	A	5230	A				
USGS	02323500	2009-09-14	1.05	A	0.68	A	0.85	A	4.06	A	5110	A				
USGS	02323500	2009-09-15	1.11	A	0.64	A	0.85	A	4.11	A	5100	A				
USGS	02323500	2009-09-16	1.06	A	0.66	A	0.83	A	4.26	A	5080	A				
USGS	02323500	2009-09-17	1.08	A	0.65	A	0.85	A	4.31	A	5210	A				
USGS	02323500	2009-09-18	1.12	A	0.71	A	0.90	A	4.30	A	5480	A				
USGS	02323500	2009-09-19	1.12	A	0.68	A	0.87	A	4.27	A	5330	A				
USGS	02323500	2009-09-20	1.12	A	0.68	A	0.88	A	4.24	A	5370	A				
USGS	02323500	2009-09-21	1.16	A	0.65	A	0.90	A	4.26	A	5470	A				
USGS	02323500	2009-09-22	1.15	A	0.72	A	0.92	A	4.12	A	5540	A				
USGS	02323500	2009-09-23	1.08	A	0.63	A	0.88	A	4.04	A	5310	A				
USGS	02323500	2009-09-24	1.12	A	0.68	A	0.89	A	4.01	A	5320	A				
USGS	02323500	2009-09-25	1.05	A	0.68	A	0.89	A	3.99	A	5340	A				
USGS	02323500	2009-09-26	1.08	A	0.66	A	0.87	A	3.83	A	5170	A				
USGS	02323500	2009-09-27	1.18	A	0.75	A	0.89	A	3.88	A	5320	A				
USGS	02323500	2009-09-28	1.08	A	0.70	A	0.87	A	3.76	A	5160	A				
USGS	02323500	2009-09-29	1.11	A	0.64	A	0.89	A	3.76	A	5280	A				
USGS	02323500	2009-09-30	1.15	A	0.66	A	0.87	A	3.56	A	5090	A				
USGS	02323500	2009-10-01	1.08	A	0.63	A	0.85	A	3.70	A	4970	A				
USGS	02323500	2009-10-02	1.12	A	0.60	A	0.84	A	3.83	A	4990	A				
USGS	02323500	2009-10-03	1.16	A	0.66	A	0.86	A	3.88	A	5100	A				
USGS	02323500	2009-10-04	1.13	A	0.60	A	0.84	A	3.84	A	5010	A				
USGS	02323500	2009-10-05	1.05	A	0.64	A	0.83	A	3.98	A	4970	A				
USGS	02323500	2009-10-06	1.10	A	0.68	A	0.89	A	3.95	A	5300	A				
USGS	02323500	2009-10-07	1.18	A	0.64	A	0.88	A	3.90	A	5260	A				
USGS	02323500	2009-10-08	1.18	A	0.66	A	0.88	A	3.70	A	5160	A				
USGS	02323500	2009-10-09	1.02	A	0.64	A	0.84	A	3.63	A	4920	A				
USGS	02323500	2009-10-10	1.11	A	0.60	A	0.85	A	3.65	A	4990	A				
USGS	02323500	2009-10-11	1.10	A	0.68	A	0.88	A	3.46	A	5120	A				
USGS	02323500	2009-10-12	1.09	A	0.68	A	0.84	A	3.43	A	4860	A				
USGS	02323500	2009-10-13	1.04	A	0.68	A	0.86	A	3.42	A	4980	A				
USGS	02323500	2009-10-14	1.05	A	0.59	A	0.83	A	3.51	A	4800	A				
USGS	02323500	2009-10-15	1.12	A	0.60	A	0.84	A	3.83	A	4990	A				
USGS	02323500	2009-10-16	1.15	A	0.66	A	0.88	A	4.06	A	5310	A				
USGS	02323500	2009-10-17	1.29	A	0.71	A	1.00	A	3.57	A	5810	A				
USGS	02323500	2009-10-18	1.25	A	0.60	A	0.96	A	2.88	A	5380	A				
USGS	02323500	2009-10-19	1.13	A	0.55	A	0.84	A	2.80	A	4670	A				
USGS	02323500	2009-10-20	1.21	A	0.57	A	0.84	A	3.03	A	4710	A				
USGS	02323500	2009-10-21	1.15	A	0.61	A	0.84	A	3.26	A	4790	A				
USGS	02323500	2009-10-22	1.05	A	0.63	A	0.85	A	3.63	A	4960	A				
USGS	02323500	2009-10-23	1.06	A	0.67	A	0.89	A	3.86	A	5270	A				
USGS	02323500	2009-10-24	1.15	A	0.70	A	0.94	A	3.86	A	5580	A				
USGS	02323500	2009-10-25	1.15	A	0.35	A	0.90	A	3.23	A	5140	A				
USGS	02323500	2009-10-26	1.10	A	0.35	A	0.74	A	3.03	A	4170	A				
USGS	02323500	2009-10-27	0.97	A	0.40	A	0.77	A	3.49	A	4460	A				
USGS	02323500	2009-10-28	1.09	A	0.77	A	0.91	A	3.62	A	5310	A				
USGS	02323500	2009-10-29	1.03	A	0.71	A	0.87	A	3.35	A	4990	A				
USGS	02323500	2009-10-30	1.11	A	0.65	A	0.87	A	3.52	A	5060	A				
USGS	02323500	2009-10-31	1.15	A	0.70	A	0.88	A	3.72	A	5200	A				
USGS	02323500	2009-11-01	1.16	A	0.59	A	0.94	A	3.52	A	5490	A				
USGS	02323500	2009-11-02	1.13	A	0.40	A	0.86	A	3.33	A	4920	A				
USGS	02323500	2009-11-03	1.10	A	0.38	A	0.78	A	3.06	A	4380	A				
USGS	02323500	2009-11-04	1.08	A	0.36	A	0.76	A	3.06	A	4290	A				
USGS	02323500	2009-11-05	1.14	A	0.31	A	0.71	A	2.99	A	3990	A				
USGS	02323500	2009-11-06	1.01	A	0.34	A	0.67	A	2.79	A	3700	A				
USGS	02323500	2009-11-07	1.09	A	0.36	A	0.71	A	2.89	A	3950	A				
USGS	02323500	2009-11-08	1.03	A	0.33	A	0.72	A	3.06	A	4050	A				
USGS	02323500	2009-11-09	1.14	A	0.63	A	0.86	A	3.50	A	4990	A				
USGS	02323500	2009-11-10	1.10	A	0.71	A	0.91	A	4.10	A	5480	A				
USGS	02323500	2009-11-11	1.29	A	0.79	A	0.97	A	4.04	A	5850	A				
USGS	02323500	2009-11-12	1.11	A	0.40	A	0.74	A	2.83	A	4130	A				
USGS	02323500	2009-11-13	1.10	A	0.42	A	0.77	A	2.90	A	4300	A				
